,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,avg_household_members,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,median_house_value
216,-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,2.761764705882353,0,0,0,1,0,11.918397239722838
217,-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,2.941780821917808,0,0,0,1,0,11.840796531639839
218,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,2.939922480620155,0,0,0,1,0,11.843674210764698
219,-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,2.961139896373057,0,0,0,1,0,11.876185678347824
220,-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,2.3900862068965516,0,0,0,1,0,11.960817678718287
221,-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,2.7376681614349776,0,0,0,1,0,11.92504173829169
222,-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,2.4505494505494507,0,0,0,1,0,12.51723073716405
223,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,2.6343283582089554,0,0,0,1,0,12.288117962028046
224,-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,2.6671388101983005,0,0,0,1,0,12.139403856983334
225,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,2.364705882352941,0,0,0,1,0,12.386730318837426
226,-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,2.007936507936508,0,0,0,1,0,12.344533742172285
227,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,2.563025210084034,0,0,0,1,0,12.45800188477608
228,-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,2.3132530120481927,0,0,0,1,0,12.41674272554783
229,-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,2.510869565217391,0,0,0,1,0,12.100161978566867
230,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,2.8382978723404255,0,0,0,1,0,12.041203898548972
231,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,2.654135338345865,0,0,0,1,0,12.222442918443495
232,-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,2.299638989169675,0,0,0,1,0,12.481432864791325
233,-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,2.436123348017621,0,0,0,1,0,12.35363452394233
234,-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,2.596412556053812,0,0,0,1,0,11.852969885168331
235,-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,2.5871794871794873,0,0,0,1,0,11.744045122410057
236,-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,3.5095238095238095,0,0,0,1,0,11.711784520403112
237,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,2.7576374745417516,0,0,0,1,0,11.810812786275873
238,-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,3.2278481012658227,0,0,0,1,0,11.845109950883979
239,-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,2.9375,0,0,0,1,0,11.656168298529856
240,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,2.4428822495606326,0,0,0,1,0,11.829930875050733
241,-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,3.95910780669145,0,0,0,1,0,11.827743504053695
242,-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,3.23265306122449,0,0,0,1,0,11.867805799560465
243,-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,3.179591836734694,0,0,0,1,0,11.83138646878959
244,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,3.719672131147541,0,0,0,1,0,11.623580937568695
245,-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,3.0147420147420148,0,0,0,1,0,11.750374207389497
246,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,3.12448132780083,0,0,0,1,0,11.61999352194924
247,-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,4.051851851851852,0,0,0,1,0,11.650955473631058
248,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,4.1068181818181815,0,0,0,1,0,11.535674727063007
249,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,3.4343434343434343,0,0,0,1,0,11.789806920177805
250,-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,3.926208651399491,0,0,0,1,0,11.687727151613768
251,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,3.6166666666666667,0,0,0,1,0,11.297266335365645
252,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,2.576642335766423,0,0,0,1,0,11.297266335365645
253,-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,3.174496644295302,0,0,0,1,0,11.394153190178114
254,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,3.3561076604554865,0,0,0,1,0,11.536651757164861
255,-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,3.34180790960452,0,0,0,1,0,11.499850357082506
256,-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,3.0180505415162453,0,0,0,1,0,11.51293546492023
257,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,3.4220532319391634,0,0,0,1,0,11.43281025466844
258,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,3.515828677839851,0,0,0,1,0,11.459535236710686
259,-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,3.002932551319648,0,0,0,1,0,11.532737896139919
260,-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,2.895981087470449,0,0,0,1,0,11.972885071473847
261,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,2.848404255319149,0,0,0,1,0,11.7085004721646
262,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,2.984126984126984,0,0,0,1,0,11.768350322738119
263,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,3.175619834710744,0,0,0,1,0,11.7068543948059
264,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,3.1552162849872776,0,0,0,1,0,11.540550359582348
265,-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,2.7916666666666665,0,0,0,1,0,11.982935344196433
266,-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,2.5552941176470587,0,0,0,1,0,11.87688084212164
267,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,2.7434052757793763,0,0,0,1,0,11.926365356462313
268,-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,2.957333333333333,0,0,0,1,0,12.010063844310778
269,-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,2.6666666666666665,0,0,0,1,0,11.960817678718287
270,-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,12.23404255319149,0,0,0,1,0,12.323860125621126
271,-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,2.373205741626794,0,0,0,1,0,12.067965083912192
272,-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,2.9210526315789473,0,0,0,1,0,12.02515610124372
273,-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,2.6574923547400613,0,0,0,1,0,12.004574385508691
274,-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,2.2264150943396226,0,0,0,1,0,12.441148720271016
275,-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,2.925233644859813,0,0,0,1,0,12.391310778311764
276,-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,2.802431610942249,0,0,0,1,0,12.245778817752209
277,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,2.2734375,0,0,0,1,0,12.19653228062948
278,-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,2.716417910447761,0,0,0,1,0,12.059895922372384
279,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,2.330827067669173,0,0,0,1,0,12.726950575147725
280,-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,2.2666666666666666,0,0,0,1,0,12.670438537558447
281,-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,2.9115853658536586,0,0,0,1,0,12.563051043422098
282,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,2.8271604938271606,0,0,0,1,0,12.587931300962664
283,-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,2.5343162175902387,0,0,0,1,0,12.82396003700373
284,-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,2.438202247191011,0,0,0,1,0,11.965916446305247
285,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,2.4238975817923185,0,0,0,1,0,11.815257205114566
286,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,2.6658476658476657,0,0,0,1,0,11.825551337974238
287,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,2.51056338028169,0,0,0,1,0,11.9873007744816
288,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,2.585635359116022,0,0,0,1,0,11.853681370708943
289,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,2.446280991735537,0,0,0,1,0,11.87757552297847
290,-122.16,37.77,47.0,1256.0,537.8705525375618,570.0,218.0,4.375,2.614678899082569,0,0,0,1,0,11.994740316298905
291,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,2.477777777777778,0,0,0,1,0,11.959538914341756
292,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,2.5208333333333335,0,0,0,1,0,12.07824495582233
293,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,2.712025316455696,0,0,0,1,0,11.889997957243736
294,-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,2.8322981366459627,0,0,0,1,0,11.862884910339652
295,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,3.0088495575221237,0,0,0,1,0,11.415323661400773
296,-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,3.0253521126760563,0,0,0,1,0,11.41422052949775
297,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,2.526178010471204,0,0,0,1,0,11.588969419043872
298,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,2.915625,0,0,0,1,0,11.580593459194764
299,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,2.788135593220339,0,0,0,1,0,11.494771677590096
300,-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,3.686991869918699,0,0,0,1,0,11.402005077384885
301,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,2.709090909090909,0,0,0,1,0,11.448930795918299
302,-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,2.8802660753880267,0,0,0,1,0,11.47937902264955
303,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,2.522292993630573,0,0,0,1,0,11.487617913343598
304,-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,3.2723880597014925,0,0,0,1,0,11.485564545613576
305,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,3.02724795640327,0,0,0,1,0,11.420821140914589
306,-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,2.936802973977695,0,0,0,1,0,11.423011698301428
307,-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,2.6696750902527078,0,0,0,1,0,11.474195031610165
308,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,2.6780821917808217,0,0,0,1,0,11.696088334428081
309,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,2.8114754098360657,0,0,0,1,0,11.51293546492023
310,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,2.942857142857143,0,0,0,1,0,11.458479838780507
311,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,2.960573476702509,0,0,0,1,0,11.358619773129229
312,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,3.1101321585903086,0,0,0,1,0,11.399767965010177
313,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,3.2435530085959887,0,0,0,1,0,11.52683823202353
314,-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,3.2830188679245285,0,0,0,1,0,11.19135563385109
315,-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,2.6582278481012658,0,0,0,1,0,11.21318430646977
316,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,3.992481203007519,0,0,0,1,0,11.156264806643742
317,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,2.886056971514243,0,0,0,1,0,11.345701365855424
318,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,3.259259259259259,0,0,0,1,0,11.31204474745499
319,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,2.848076923076923,0,0,0,1,0,11.307142836927456
320,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,2.685185185185185,0,0,0,1,0,11.31204474745499
321,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,3.2475247524752477,0,0,0,1,0,11.359785940419789
322,-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,3.5660377358490565,0,0,0,1,0,11.374823643830945
323,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,3.089430894308943,0,0,0,1,0,11.332613886815139
324,-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,3.3811475409836067,0,0,0,1,0,11.286037411751035
325,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,2.6903225806451614,0,0,0,1,0,11.331415578682627
326,-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,2.7909407665505226,0,0,0,1,0,11.346882686945893
327,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,3.2626262626262625,0,0,0,1,0,11.289794413577894
328,-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,3.0,0,0,0,1,0,11.243751064074187
329,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,3.198529411764706,0,0,0,1,0,11.286037411751035
330,-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,3.5076923076923077,0,0,0,1,0,11.319352851746254
331,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,3.577294685990338,0,0,0,1,0,11.489667073393028
332,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,2.386861313868613,0,0,0,1,0,11.484536278461452
333,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,2.7597765363128492,0,0,0,1,0,11.528808656597766
334,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,3.6099706744868034,0,0,0,1,0,11.367911253546788
335,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,2.963302752293578,0,0,0,1,0,11.413116179350727
336,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,3.328888888888889,0,0,0,1,0,11.586185220346932
337,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,3.893258426966292,0,0,0,1,0,11.340962076644454
338,-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,3.7824858757062145,0,0,0,1,0,11.395278670032656
339,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,3.525,0,0,0,1,0,11.298506245754995
340,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,3.1846153846153844,0,0,0,1,0,11.374823643830945
341,-122.17,37.75,38.0,992.0,537.8705525375618,732.0,259.0,1.6196,2.8262548262548264,0,0,0,1,0,11.35159406537374
342,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,3.4653846153846155,0,0,0,1,0,11.314486721293981
343,-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,3.2133333333333334,0,0,0,1,0,11.324195417595107
344,-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,3.0610328638497655,0,0,0,1,0,11.345701365855424
345,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,3.9216867469879517,0,0,0,1,0,11.315705475634307
346,-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,3.493006993006993,0,0,0,1,0,11.399767965010177
347,-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,2.9640522875816995,0,0,0,1,0,11.495789479023493
348,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,3.6,0,0,0,1,0,11.43281025466844
349,-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,3.0039370078740157,0,0,0,1,0,11.394153190178114
350,-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,2.679083094555874,0,0,0,1,0,11.407576060361786
351,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,2.96900826446281,0,0,0,1,0,11.466891997618188
352,-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,3.145228215767635,0,0,0,1,0,11.426288563310505
353,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,3.227027027027027,0,0,0,1,0,11.516927446349527
354,-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,2.7748538011695905,0,0,0,1,0,11.459535236710686
355,-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,2.9172185430463577,0,0,0,1,0,12.009455390434104
356,-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,2.770712909441233,0,0,0,1,0,11.954407441448915
357,-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,2.825925925925926,0,0,0,1,0,12.190456343334482
358,-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,3.6535211267605634,0,0,0,1,0,12.539329002463175
359,-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,2.5829383886255926,0,0,0,1,0,12.440357896943219
360,-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,2.292682926829268,0,0,0,1,0,12.525983496352161
361,-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,3.689497716894977,0,0,0,1,0,12.429220196836383
362,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,3.018348623853211,0,0,0,1,0,12.70624472124373
363,-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,2.743119266055046,0,0,0,1,0,12.18332077348399
364,-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,2.866336633663366,0,0,0,1,0,12.45254592991672
365,-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,2.74,0,0,0,1,0,12.647872897281076
366,-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,2.4623655913978495,0,0,0,1,0,12.706850963741102
367,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,2.2777777777777777,0,0,0,1,0,12.424810506025395
368,-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,2.7857142857142856,0,0,0,1,0,11.869907361794104
369,-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,3.3294117647058825,0,0,0,1,0,11.746423225963612
370,-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,2.8580060422960725,0,0,0,1,0,11.81894585784987
371,-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,2.9895287958115184,0,0,0,1,0,11.779902152762993
372,-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,2.9455958549222796,0,0,0,1,0,11.588969419043872
373,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,2.8,0,0,0,1,0,11.618194976487304
374,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,3.136029411764706,0,0,0,1,0,11.711784520403112
375,-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,2.7092198581560285,0,0,0,1,0,11.678448377988165
376,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,3.5555555555555554,0,0,0,1,0,11.46374572492597
377,-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,3.0526315789473686,0,0,0,1,0,11.454247073019193
378,-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,2.942857142857143,0,0,0,1,0,11.434974734252892
379,-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,3.223938223938224,0,0,0,1,0,11.427378469795439
380,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,2.8,0,0,0,1,0,11.602775309696066
381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,2.6872037914691944,0,0,0,1,0,11.771443882099637
382,-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,2.4652777777777777,0,0,0,1,0,11.87340018062404
383,-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,3.210843373493976,0,0,0,1,0,11.494771677590096
384,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,2.832558139534884,0,0,0,1,0,11.54346436927906
385,-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,2.440677966101695,0,0,0,1,0,12.53105411543589
386,-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,2.076923076923077,0,0,0,1,0,12.509508719465414
387,-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,2.3076923076923075,0,0,0,1,0,12.413903554462665
388,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,2.017681728880157,0,0,0,1,0,12.32029824991355
389,-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,2.125766871165644,0,0,0,1,0,12.341918233338216
390,-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,2.1733333333333333,0,0,0,1,0,12.262457704853034
391,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,2.1116928446771377,0,0,0,1,0,12.45332717690471
392,-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,1.8768115942028984,0,0,0,1,0,12.237091546357338
393,-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,2.2545454545454544,0,0,0,1,0,12.307279044781756
394,-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,2.0714285714285716,0,0,0,1,0,12.242409396366712
395,-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,2.7662337662337664,0,0,0,1,0,12.765691290604371
396,-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,2.1522988505747125,0,0,0,1,0,12.293171935322027
397,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,2.303964757709251,0,0,0,1,0,12.286273802188468
398,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,2.4444444444444446,0,0,0,1,0,12.508400690203496
399,-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,2.706199460916442,0,0,0,1,0,12.473810905719647
400,-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,2.302395209580838,0,0,0,1,0,12.473428278520133
401,-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,2.2222222222222223,0,0,0,1,0,12.355358654868867
402,-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,2.51953125,0,0,0,1,0,12.835750066956251
403,-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,2.4479166666666665,0,0,0,1,0,12.786333842776127
404,-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,2.4872727272727273,0,0,0,1,0,12.833082694522178
405,-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,2.4237288135593222,0,0,0,1,0,12.790523196230899
406,-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,2.652173913043478,0,0,0,1,0,12.94204221847976
407,-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,2.671232876712329,0,0,0,1,0,12.972704925727596
408,-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,2.496794871794872,0,0,0,1,0,12.801885348777414
409,-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,2.69672131147541,0,0,0,1,0,12.891694078557842
410,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,2.444776119402985,0,0,0,1,0,12.75650640739071
411,-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,2.4523809523809526,0,0,0,1,0,12.698024270690864
412,-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,2.2628726287262872,0,0,0,1,0,12.577984417190766
413,-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,2.3594771241830066,0,0,0,1,0,12.584512505902088
414,-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,2.2279260780287475,0,0,0,1,0,12.509508719465414
415,-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,2.740845070422535,0,0,0,1,0,12.824229541736516
416,-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,2.6580882352941178,0,0,0,1,0,12.723678233308531
417,-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,2.494475138121547,0,0,0,1,0,12.824768333401513
418,-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,1.9668508287292819,0,0,0,1,0,12.748399843328054
419,-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,2.175324675324675,0,0,0,1,0,12.74315356270364
420,-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,2.390873015873016,0,0,0,1,0,12.823690459618561
421,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,2.1933333333333334,0,0,0,1,0,12.765691290604371
422,-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,2.3013392857142856,0,0,0,1,0,12.817470037182167
423,-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,2.212871287128713,0,0,0,1,0,12.878509336811934
424,-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,2.183023872679045,0,0,0,1,0,12.936758837513851
425,-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,1.9838969404186795,0,0,0,1,0,12.55989703048335
426,-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,1.8228882833787465,0,0,0,1,0,12.568981617474362
427,-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,1.798181818181818,0,0,0,1,0,12.51686437103563
428,-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,2.2801724137931036,0,0,0,1,0,12.466901115884776
429,-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,2.4444444444444446,0,0,0,1,0,12.447060044238079
430,-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,2.243119266055046,0,0,0,1,0,12.369894975232734
431,-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,2.1237113402061856,0,0,0,1,0,12.294088101596984
432,-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,2.176842105263158,0,0,0,1,0,12.342354626814949
433,-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,2.164705882352941,0,0,0,1,0,12.16577655436517
434,-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,2.213157894736842,0,0,0,1,0,12.096821236822512
